station,name,lat,lon,elevation,date,precip,snow,temp_max,temp_min
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/2/1977,0,127,2.2,-9.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/3/1977,0,76,1.7,-17.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/4/1977,0,51,1.1,-3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/5/1977,0,51,0.6,-17.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/6/1977,0,51,-2.2,-21.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/7/1977,14.5,330,0.6,-6.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/8/1977,10.9,508,-1.7,-6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/9/1977,0,483,-3.9,-18.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/10/1977,40.6,610,0.6,-18.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/11/1977,0,559,0.6,-11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/12/1977,0,559,-7.2,-20.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/13/1977,0,559,-8.9,-19.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/14/1977,1.3,584,-6.1,-20.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/15/1977,2,584,-2.8,-12.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/16/1977,0,584,-3.9,-21.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/17/1977,0,559,-5.6,-17.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/18/1977,0,559,-12.8,-22.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/19/1977,0,533,-3.3,-20.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/20/1977,0,483,2.2,-16.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/21/1977,0,483,0,-9.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/22/1977,0,483,-2.2,-12.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/23/1977,0,483,1.7,-15
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/24/1977,0,483,2.8,-13.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/25/1977,6.9,533,0.6,-7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/26/1977,0,457,1.1,-12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/27/1977,0,457,1.7,-16.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/28/1977,0,432,-2.2,-23.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/29/1977,7.6,432,3.9,-16.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/30/1977,0,432,-7.8,-20
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,1/31/1977,0,432,-7.2,-19.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/1/1977,0,432,-2.8,-18.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/2/1977,0,432,-5,-16.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/3/1977,0,432,-0.6,-15
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/4/1977,0,432,1.1,-14.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/5/1977,0,432,0.6,-13.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/6/1977,0,432,-3.9,-5.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/7/1977,0,432,-3.9,-13.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/8/1977,0,432,-0.6,-11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/9/1977,0,432,2.8,-17.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/10/1977,0,406,4.4,-3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/11/1977,0,381,8.3,-11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/12/1977,0,381,7.8,-2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/13/1977,9.4,381,6.1,0
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/14/1977,0,381,5.6,-3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/15/1977,3.8,406,3.3,-6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/16/1977,0,406,-0.6,-16.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/17/1977,0,406,-5,-18.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/18/1977,0,381,1.1,-20.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/19/1977,0,381,2.2,-16.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/20/1977,1.5,457,1.1,-12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/21/1977,0,406,0,-5
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/22/1977,0,406,1.7,-15
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/23/1977,0,381,6.1,-7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/24/1977,1.3,381,0.6,-6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/25/1977,49.5,330,6.1,-3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/26/1977,0,330,5.6,1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/27/1977,0,305,5.6,-3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,2/28/1977,4.1,279,5,1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/1/1977,0,279,3.9,-8.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/2/1977,0,254,3.9,-7.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/3/1977,0,229,6.1,-6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/4/1977,3.8,229,5,-7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/5/1977,26.7,203,10.6,0
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/6/1977,0,203,10,-2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/7/1977,0,178,5,-0.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/8/1977,0,152,8.3,-1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/9/1977,0,127,16.1,-6.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/10/1977,0,102,18.9,1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/11/1977,0,76,16.7,-2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/12/1977,0,0,16.7,-2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/13/1977,16.5,0,11.1,1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/14/1977,40.6,0,9.4,5
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/15/1977,0,0,7.2,3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/16/1977,3.3,0,8.3,2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/17/1977,0,0,7.2,-0.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/18/1977,4.3,51,3.3,-3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/19/1977,10.9,203,4.4,-4.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/20/1977,0,152,7.2,-7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/21/1977,3.8,51,8.3,-2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/22/1977,0,25,7.8,-8.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/23/1977,25.4,152,4.4,-0.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/24/1977,0,127,3.9,-1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/25/1977,0,127,2.8,-3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/26/1977,0,0,9.4,-3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/27/1977,0,0,15,-3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/28/1977,0,0,13.9,-3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/29/1977,9.7,0,21.1,4.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/30/1977,0,0,27.8,3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,3/31/1977,3,0,21.7,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/1/1977,0,0,11.7,0.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/2/1977,0,0,8.9,-5.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/3/1977,5.1,0,17.8,1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/4/1977,0,0,11.1,-2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/5/1977,18.3,0,5.6,0.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/6/1977,1.3,0,10.6,1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/7/1977,0,0,7.2,-4.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/8/1977,2,0,6.1,-6.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/9/1977,0,0,3.3,-7.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/10/1977,0,0,9.4,-6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/11/1977,0,0,8.9,-8.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/12/1977,0,0,25,2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/13/1977,0,0,28.9,1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/14/1977,0,0,26.1,6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/15/1977,0,0,13.9,-2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/16/1977,0,0,18.3,-2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/17/1977,0,0,17.8,0
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/18/1977,0,0,22.2,-1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/19/1977,0,0,18.9,-2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/20/1977,0,0,18.9,-3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/21/1977,0,0,28.3,5
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/22/1977,0,0,29.4,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/23/1977,26.7,0,27.2,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/24/1977,32.3,0,8.3,3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/25/1977,16,0,7.8,2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/26/1977,0,0,12.8,3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/27/1977,2,0,15,6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/28/1977,0.8,0,20,0.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/29/1977,0,0,12.2,-1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,4/30/1977,0,0,21.1,-2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/1/1977,0,0,20,-0.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/2/1977,0,0,22.8,7.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/3/1977,0,0,19.4,2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/4/1977,0,0,21.1,-3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/5/1977,0,0,21.1,3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/6/1977,1.5,0,18.3,8.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/7/1977,0,0,18.3,5.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/8/1977,0,0,17.8,-2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/9/1977,1.3,0,10.6,3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/10/1977,54.1,0,8.9,1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/11/1977,0,0,16.1,1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/12/1977,0,0,24.4,0
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/13/1977,0,0,22.2,8.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/14/1977,0,0,16.7,2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/15/1977,0,0,21.1,-1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/16/1977,0,0,27.8,0
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/17/1977,0,0,32.2,9.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/18/1977,0,0,30.6,13.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/19/1977,2.5,0,17.2,8.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/20/1977,0,0,28.9,2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/21/1977,0,0,28.9,10
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/22/1977,0,0,32.2,14.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/23/1977,0,0,32.8,13.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/24/1977,0,0,34.4,13.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/25/1977,0,0,31.7,16.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/26/1977,0,0,30,11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/27/1977,0,0,25,11.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/28/1977,0,0,21.7,8.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/29/1977,8.4,0,18.9,2.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/30/1977,0,0,23.3,0.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,5/31/1977,0,0,27.2,2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/1/1977,0,0,23.9,5.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/2/1977,9.9,0,23.9,13.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/3/1977,0,0,20,10.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/4/1977,0,0,24.4,6.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/5/1977,0,0,23.9,8.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/6/1977,0,0,25.6,5
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/7/1977,1.3,0,14.4,8.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/8/1977,9.9,0,13.9,7.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/9/1977,5.1,0,22.8,-1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/10/1977,9.7,0,15.6,9.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/11/1977,14,0,15.6,10.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/12/1977,3,0,22.2,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/13/1977,0.5,0,25,8.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/14/1977,0,0,25.6,11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/15/1977,0,0,27.2,12.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/16/1977,0,0,26.7,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/17/1977,0,0,23.9,6.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/18/1977,0,0,28.9,13.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/19/1977,12.2,0,23.3,10.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/20/1977,0,0,27.8,9.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/21/1977,5.1,0,27.2,11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/22/1977,14,0,22.2,12.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/23/1977,0,0,21.7,11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/24/1977,0,0,26.1,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/25/1977,0,0,26.7,16.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/26/1977,23.1,0,23.9,17.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/27/1977,0,0,26.1,13.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/28/1977,0,0,31.1,11.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/29/1977,2.8,0,30,16.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,6/30/1977,0,0,30,11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/1/1977,2,0,28.9,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/2/1977,0,0,29.4,13.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/3/1977,0,0,30,7.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/4/1977,0,0,28.3,11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/5/1977,0,0,30,13.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/6/1977,0,0,28.3,10.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/7/1977,0,0,25.6,6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/8/1977,3,0,23.3,12.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/9/1977,2.5,0,28.3,11.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/10/1977,0,0,25.6,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/11/1977,0,0,27.8,6.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/12/1977,2,0,23.9,13.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/13/1977,3,0,31.1,17.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/14/1977,0,0,28.9,15
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/15/1977,0,0,31.1,10
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/16/1977,0,0,32.8,16.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/17/1977,0,0,32.2,17.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/18/1977,0,0,32.2,18.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/19/1977,0,0,35,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/20/1977,0,0,36.1,18.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/21/1977,0.8,0,36.7,21.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/22/1977,0,0,25.6,16.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/23/1977,0,0,25.6,4.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/24/1977,0,0,30,11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/25/1977,29.5,0,28.9,16.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/26/1977,1,0,22.8,10
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/27/1977,0,0,23.3,3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/28/1977,0,0,26.7,2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/29/1977,0,0,24.4,5
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/30/1977,0,0,25,11.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,7/31/1977,0,0,30,11.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/1/1977,11.2,0,31.7,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/2/1977,10.7,0,29.4,16.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/3/1977,0,0,30,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/4/1977,0,0,31.1,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/5/1977,0,0,32.2,15
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/6/1977,1.3,0,28.3,20
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/7/1977,1,0,27.2,20.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/8/1977,0,0,30.6,15
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/9/1977,0.3,0,27.2,16.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/10/1977,0,0,26.1,6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/11/1977,5.3,0,27.2,
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/12/1977,1,0,21.1,15.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/13/1977,0,0,26.7,13.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/14/1977,0,0,29.4,14.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/15/1977,0,0,25.6,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/16/1977,0,0,26.7,8.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/17/1977,1.3,0,25.6,16.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/18/1977,0,0,25,9.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/19/1977,0,0,23.3,4.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/20/1977,0,0,26.1,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/21/1977,0,0,24.4,3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/22/1977,25.7,0,22.2,6.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/23/1977,0,0,26.7,4.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/24/1977,4.1,0,25.6,9.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/25/1977,0,0,22.2,4.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/26/1977,0,0,24.4,2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/27/1977,0,0,28.9,5
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/28/1977,0,0,33.9,13.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/29/1977,0,0,34.4,18.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/30/1977,0,0,33.3,17.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,8/31/1977,0,0,30.6,12.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/1/1977,0,0,28.3,13.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/2/1977,0,0,32.2,14.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/3/1977,0,0,30.6,15.6
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/4/1977,0,0,24.4,6.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/5/1977,0,0,24.4,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/6/1977,0,0,27.2,12.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/7/1977,0,0,25,6.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/8/1977,0,0,22.2,3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/9/1977,0,0,23.3,3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/10/1977,0.8,0,18.9,8.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/11/1977,0,0,20.6,8.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/12/1977,0,0,23.3,-1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/13/1977,3.8,0,20.6,8.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/14/1977,12.4,0,25,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/15/1977,0,0,23.3,1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/16/1977,0,0,20.6,3.3
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/17/1977,18.3,0,16.7,9.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/18/1977,0,0,25.6,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/19/1977,0,0,26.1,12.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/20/1977,33.3,0,22.8,3.9
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/21/1977,10.9,0,9.4,5
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/22/1977,0,0,17.2,1.1
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/23/1977,0,0,18.9,-1.7
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/24/1977,2.8,0,13.9,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/25/1977,1.3,0,13.3,4.4
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/26/1977,47.2,0,17.8,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/27/1977,4.1,0,22.2,7.2
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/28/1977,0,0,23.9,2.8
USC00272174,"DURHAM, NH US",43.14192,-70.95004,23.2,9/29/1977,0,0,21.1,6.7
